1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament
0.061538462,0.684210526,111.2461538,86.42307692,0.457142857,0.542857143,0.042105263,M,Tommy Robredo,Grigor Dimitrov,103,0.736842105,clay,french
0.146666667,0.568181818,106.2933333,92.51020408,0.483146067,0.516853933,0.060606061,M,Aljaz Bedene,Jiri Vesely,129,0.674242424,clay,french
0.222222222,0.495412844,107.6851852,79.80769231,0.492753623,0.507246377,0.027522936,M,Jiri Vesely,Aljaz Bedene,112,0.633027523,clay,french
0.02020202,0.761538462,89.88888889,62.86666667,0.460526316,0.539473684,0.007692308,M,Roberto Bautista Agut,Mikhail Kukushkin,122,0.584615385,clay,french
0.04,0.595238095,92.81333333,78.38,0.525,0.475,0.007936508,M,Mikhail Kukushkin,Roberto Bautista Agut,134,0.634920635,clay,french
0.021978022,0.739837398,79.87912088,71.25,0.469879518,0.530120482,0,M,Viktor Troicki,Nikoloz Basilashvili,136,0.674796748,clay,french
0.185714286,0.518518519,95.04285714,73.32758621,0.5,0.5,0.051851852,M,Nikoloz Basilashvili,Viktor Troicki,122,0.607407407,clay,french
0.117647059,0.6375,100.2745098,85.24,0.52173913,0.47826087,0.05,M,Rafael Nadal,Robin Haase,60,0.575,clay,french
0.086956522,0.696969697,89.56521739,93.73684211,0.442307692,0.557692308,0.015151515,M,Robin Haase,Rafael Nadal,86,0.787878788,clay,french
0.15,0.465116279,107.9,89.87179487,0.533333333,0.466666667,0.081395349,M,Simone Bolelli,Dominic Thiem,121,0.697674419,clay,french
0,0.796875,86.18627451,68.2,0.492537313,0.507462687,0.0078125,M,Dominic Thiem,Simone Bolelli,93,0.5234375,clay,french
0.088888889,0.5625,92.26666667,70.54545455,0.485436893,0.514563107,0.025,M,Steve Johnson,Borna Coric,147,0.64375,clay,french
0.16,0.547445255,99.06666667,74.73214286,0.505376344,0.494623656,0.04379562,M,Borna Coric,Steve Johnson,150,0.678832117,clay,french
0.421875,0.62745098,111.203125,104.90625,0.527027027,0.472972973,0.058823529,M,Horacio Zeballos,Ivo Karlovic,89,0.725490196,clay,french
0.086956522,0.71875,102.2608696,71.52,0.49382716,0.50617284,0.020833333,M,Ivo Karlovic,Horacio Zeballos,109,0.84375,clay,french
0.13253012,0.619402985,105.6506024,89.79591837,0.493506494,0.506493506,0.014925373,M,David Goffin,Sergiy Stakhovsky,100,0.574626866,clay,french
0.098360656,0.628865979,105.2131148,79.02857143,0.486486486,0.513513514,0.010309278,M,Sergiy Stakhovsky,David Goffin,131,0.762886598,clay,french
0.074626866,0.656862745,91.50746269,89.07142857,0.515625,0.484375,0.068627451,M,Thomaz Bellucci,Lucas Pouille,105,0.62745098,clay,french
0.0625,0.558139535,97.08333333,82.5,0.466666667,0.533333333,0.093023256,M,Lucas Pouille,Thomaz Bellucci,83,0.523255814,clay,french
0.026315789,0.558823529,88.52631579,64.07142857,0.566666667,0.433333333,0.029411765,M,Albert Ramos Vinolas,Benjamin Bonzi,43,0.441176471,clay,french
0.210526316,0.666666667,95.44736842,78.5,0.477272727,0.522727273,0.01754386,M,Benjamin Bonzi,Albert Ramos Vinolas,82,0.771929825,clay,french
0.058823529,0.593023256,0,0,0.434782609,0.565217391,0.011627907,M,Diego Schwartzman,Stefano Napolitano,86,0.534883721,clay,french
0.028985507,0.633027523,0,0,0.52173913,0.47826087,0.036697248,M,Stefano Napolitano,Diego Schwartzman,109,0.633027523,clay,french
0.02173913,0.554216867,101.4347826,86.25714286,0.441860465,0.558139535,0.024096386,M,Novak Djokovic,Joao Sousa,72,0.518072289,clay,french
0.039215686,0.579545455,100.0784314,89.30555556,0.542372881,0.457627119,0.011363636,M,Joao Sousa,Novak Djokovic,99,0.670454545,clay,french
0.086206897,0.568627451,103.9655172,75.17073171,0.52238806,0.47761194,0.029411765,M,Juan Martin Del Potro,Andy Murray,118,0.656862745,clay,french
0.090909091,0.611111111,107.3939394,86.84210526,0.50877193,0.49122807,0.037037037,M,Andy Murray,Juan Martin Del Potro,92,0.527777778,clay,french
0.153846154,0.65942029,116.0549451,94.42222222,0.520408163,0.479591837,0.014492754,M,Karen Khachanov,John Isner,134,0.710144928,clay,french
0.112676056,0.482993197,111.2253521,91.02941176,0.486486486,0.513513514,0.054421769,M,John Isner,Karen Khachanov,151,0.755102041,clay,french
0.041666667,0.666666667,82.20833333,72.94736842,0.510204082,0.489795918,0.069444444,M,Pablo Cuevas,Fernando Verdasco,94,0.680555556,clay,french
0,0.506666667,83.34210526,81.56666667,0.466666667,0.533333333,0.093333333,M,Fernando Verdasco,Pablo Cuevas,53,0.4,clay,french
0.078651685,0.54601227,112.8089888,92.14285714,0.524752475,0.475247525,0.024539877,M,Kei Nishikori,Hyeon Chung,160,0.619631902,clay,french
0.074468085,0.583850932,108.606383,82.390625,0.460784314,0.539215686,0.01863354,M,Hyeon Chung,Kei Nishikori,164,0.633540373,clay,french
0.12244898,0.620253165,100.3061224,77.53571429,0.481481481,0.518518519,0.025316456,M,Fabio Fognini,Stan Wawrinka,96,0.683544304,clay,french
0,0.534883721,93.34782609,65.87878788,0.522727273,0.477272727,0.081395349,M,Stan Wawrinka,Fabio Fognini,69,0.511627907,clay,french
0.027777778,0.631578947,103.5972222,82.53846154,0.472222222,0.527777778,0.026315789,M,Gael Monfils,Richard Gasquet,99,0.631578947,clay,french
0.061538462,0.706521739,102.0769231,80.75,0.507692308,0.492307692,0.032608696,M,Richard Gasquet,Gael Monfils,107,0.706521739,clay,french
0.043478261,0.550898204,106.2065217,87.1884058,0.527272727,0.472727273,0.035928144,M,Kevin Anderson,Kyle Edmund,154,0.658682635,clay,french
0.219047619,0.652173913,112.6,104.1481481,0.478632479,0.521367521,0.01242236,M,Kyle Edmund,Kevin Anderson,174,0.726708075,clay,french
0.023255814,0.614285714,97.39534884,88.96,0.548387097,0.451612903,0.028571429,M,Marin Cilic,Feliciano Lopez,60,0.442857143,clay,french
0.210526316,0.463414634,100.7105263,86.58974359,0.433962264,0.566037736,0.06097561,M,Feliciano Lopez,Marin Cilic,92,0.646341463,clay,french
0.285714286,0.736842105,104.5714286,82,0.5,0.5,0.052631579,M,Guillermo Garcia Lopez,Milos Raonic,33,0.842105263,clay,french
0.071428571,0.482758621,98.42857143,59.22222222,0.5,0.5,0.206896552,M,Milos Raonic,Guillermo Garcia Lopez,15,0.413793103,clay,french
0,0.639175258,103.5806452,82.8125,0.546875,0.453125,0.030927835,M,Grigor Dimitrov,Pablo Carreno Busta,108,0.659793814,clay,french
0.218181818,0.533980583,110.0727273,86.90697674,0.525423729,0.474576271,0.048543689,M,Pablo Carreno Busta,Grigor Dimitrov,92,0.572815534,clay,french
0.11627907,0.5375,109.7674419,83.16129032,0.604651163,0.395348837,0.075,M,Roberto Bautista Agut,Jiri Vesely,75,0.5375,clay,french
0.074074074,0.606741573,86.16666667,70.32258065,0.49122807,0.50877193,0.04494382,M,Jiri Vesely,Roberto Bautista Agut,94,0.640449438,clay,french
0.020833333,0.738461538,80.8125,54.53333333,0.375,0.625,0.030769231,M,Rafael Nadal,Nikoloz Basilashvili,36,0.369230769,clay,french
0.068965517,0.547169811,103.4827586,75.875,0.512195122,0.487804878,0,M,Nikoloz Basilashvili,Rafael Nadal,82,0.773584906,clay,french
0.185185185,0.675,104.1481481,98.68181818,0.484375,0.515625,0.05,M,Steve Johnson,Dominic Thiem,118,0.8,clay,french
0.069444444,0.610169492,111.0416667,89.6,0.484375,0.515625,0.008474576,M,Dominic Thiem,Steve Johnson,80,0.542372881,clay,french
0,0.583333333,95.57142857,85.92857143,0.5,0.5,0.027777778,M,David Goffin,Horacio Zeballos,32,0.611111111,clay,french
0.133333333,0.46875,94.86666667,77.3125,0.5,0.5,0.03125,M,Horacio Zeballos,David Goffin,36,0.6875,clay,french
0.06741573,0.570512821,98.66292135,76.22413793,0.505617978,0.494382022,0.057692308,M,Albert Ramos Vinolas,Lucas Pouille,147,0.570512821,clay,french
0.021276596,0.622516556,86.65957447,74.03921569,0.483870968,0.516129032,0.039735099,M,Lucas Pouille,Albert Ramos Vinolas,160,0.61589404,clay,french
0.032608696,0.60130719,81.57608696,68.98214286,0.444444444,0.555555556,0.032679739,M,Novak Djokovic,Diego Schwartzman,114,0.529411765,clay,french
0.0875,0.701754386,97.75,72.18181818,0.50617284,0.49382716,0.00877193,M,Diego Schwartzman,Novak Djokovic,153,0.710526316,clay,french
0.094339623,0.654320988,103.9056604,79.92592593,0.482758621,0.517241379,0.012345679,M,Karen Khachanov,Andy Murray,90,0.716049383,clay,french
0.02173913,0.582278481,116.2391304,99.44444444,0.489361702,0.510638298,0.075949367,M,Andy Murray,Karen Khachanov,70,0.594936709,clay,french
0.038961039,0.706422018,93.06493506,77.07692308,0.566666667,0.433333333,0.055045872,M,Kei Nishikori,Fernando Verdasco,110,0.550458716,clay,french
0.06779661,0.526785714,93.69491525,79.37254902,0.5,0.5,0.017857143,M,Fernando Verdasco,Kei Nishikori,111,0.553571429,clay,french
0.037974684,0.622047244,109,89.57446809,0.524390244,0.475609756,0.007874016,M,Gael Monfils,Stan Wawrinka,116,0.645669291,clay,french
0.068965517,0.644444444,106.8793103,86.48275862,0.517857143,0.482142857,0.033333333,M,Stan Wawrinka,Gael Monfils,101,0.622222222,clay,french
0,0.484848485,124.125,86.875,0.5,0.5,0.03030303,M,Marin Cilic,Kevin Anderson,25,0.424242424,clay,french
0.235294118,0.53125,109.4705882,80.30769231,0.476190476,0.523809524,0.0625,M,Kevin Anderson,Marin Cilic,40,0.65625,clay,french
0.201612903,0.704545455,102.0645161,79.95555556,0.513513514,0.486486486,0.039772727,M,Pablo Carreno Busta,Milos Raonic,189,0.630681818,clay,french
0.065359477,0.742718447,88.24836601,74.50943396,0.484375,0.515625,0,M,Milos Raonic,Pablo Carreno Busta,193,0.621359223,clay,french
0,0.763157895,73.12068966,58.05882353,0.472222222,0.527777778,0.013157895,M,Rafael Nadal,Roberto Bautista Agut,56,0.473684211,clay,french
0.071428571,0.617647059,102.452381,67.625,0.458333333,0.541666667,0.029411765,M,Roberto Bautista Agut,Rafael Nadal,88,0.705882353,clay,french
0.105263158,0.575757576,104.5526316,81.43478261,0.458333333,0.541666667,0.075757576,M,Horacio Zeballos,Dominic Thiem,88,0.727272727,clay,french
0.020408163,0.671232877,95.6122449,74.56521739,0.575757576,0.424242424,0.01369863,M,Dominic Thiem,Horacio Zeballos,51,0.452054795,clay,french
0.046875,0.646464646,92.59375,82.78787879,0.46,0.54,0.02020202,M,Novak Djokovic,Albert Ramos Vinolas,87,0.505050505,clay,french
0.049180328,0.616161616,104.1967213,73.31578947,0.451612903,0.548387097,0,M,Albert Ramos Vinolas,Novak Djokovic,111,0.626262626,clay,french
0.043478261,0.621621622,92.57971014,75.41666667,0.420289855,0.579710145,0.054054054,M,Kei Nishikori,Andy Murray,109,0.621621622,clay,french
0,0.561797753,82.66,79.08108108,0.632653061,0.367346939,0.02247191,M,Andy Murray,Kei Nishikori,91,0.550561798,clay,french
0.041666667,0.623376623,93.02083333,94.92592593,0.592592593,0.407407407,0.025974026,M,Marin Cilic,Stan Wawrinka,88,0.701298701,clay,french
0.151515152,0.485294118,78.6969697,87.13793103,0.470588235,0.529411765,0.088235294,M,Stan Wawrinka,Marin Cilic,57,0.5,clay,french
0,0.785714286,93.68181818,39.75,0.625,0.375,0.071428571,M,Rafael Nadal,Pablo Carreno Busta,20,0.285714286,clay,french
0,0.653846154,100.2941176,71.11111111,0.714285714,0.285714286,0,M,Pablo Carreno Busta,Rafael Nadal,34,0.538461538,clay,french
0.04,0.609756098,112.22,92.27586207,0.518518519,0.481481481,0.036585366,M,Novak Djokovic,Dominic Thiem,105,0.658536585,clay,french
0.029850746,0.644230769,109.9402985,86.02941176,0.490566038,0.509433962,0.028846154,M,Dominic Thiem,Novak Djokovic,81,0.509615385,clay,french
0.01,0.578034682,96.75,73.58823529,0.48,0.52,0.028901734,M,Stan Wawrinka,Andy Murray,160,0.578034682,clay,french
0.060606061,0.596385542,100.3434343,88.375,0.452830189,0.547169811,0.018072289,M,Andy Murray,Stan Wawrinka,179,0.638554217,clay,french
0.040816327,0.662162162,110.0408163,81.52173913,0.5,0.5,0.027027027,M,Dominic Thiem,Rafael Nadal,94,0.72972973,clay,french
0.046511628,0.530864198,92.8372093,93.68571429,0.56097561,0.43902439,0.037037037,M,Rafael Nadal,Dominic Thiem,61,0.50617284,clay,french
0.02,0.581395349,115.06,95.72222222,0.5,0.5,0,M,Rafael Nadal,Stan Wawrinka,57,0.488372093,clay,french
0.071428571,0.646153846,114.2619048,95.04347826,0.52,0.48,0,M,Stan Wawrinka,Rafael Nadal,94,0.769230769,clay,french
0,0.614035088,52.45714286,60.94444444,0.4,0.6,0.070175439,F,Ekaterina Makarova,Angelique Kerber,55,0.438596491,clay,french
0.058823529,0.728571429,78.8627451,62.05882353,0.5,0.5,0.028571429,F,Angelique Kerber,Ekaterina Makarova,72,0.571428571,clay,french
0,0.645833333,77.58064516,72.42857143,0.466666667,0.533333333,0.0625,F,Kateryna Kozlova,Lesia Tsurenko,68,0.625,clay,french
0.021276596,0.723076923,81.06382979,63.35294118,0.555555556,0.444444444,0.015384615,F,Lesia Tsurenko,Kateryna Kozlova,45,0.415384615,clay,french
0.015625,0.62745098,91.65625,71.8125,0.553191489,0.446808511,0.058823529,F,Jelena Ostapenko,Louisa Chirico,87,0.460784314,clay,french
0.075,0.454545455,93.45,68.3255814,0.5625,0.4375,0.056818182,F,Louisa Chirico,Jelena Ostapenko,103,0.545454545,clay,french
0.068181818,0.571428571,71.18181818,69.46666667,0.5,0.5,0.038961039,F,Roberta Vinci,Monica Puig,84,0.649350649,clay,french
0.081632653,0.569767442,69.89795918,61.12121212,0.403846154,0.596153846,0.046511628,F,Monica Puig,Roberta Vinci,79,0.604651163,clay,french
0.131578947,0.584615385,93.55263158,78.76923077,0.488372093,0.511627907,0.015384615,F,Kristina Kucova,Samantha Stosur,75,0.661538462,clay,french
0.023809524,0.711864407,75.45238095,68.07142857,0.518518519,0.481481481,0.050847458,F,Samantha Stosur,Kristina Kucova,49,0.457627119,clay,french
0.133333333,0.642857143,84.86666667,69.45833333,0.487804878,0.512195122,0.014285714,F,Mandy Minella,Kirsten Flipkens,80,0.585714286,clay,french
0.023255814,0.558441558,90.90697674,72.12121212,0.5,0.5,0.012987013,F,Kirsten Flipkens,Mandy Minella,67,0.493506494,clay,french
0.111111111,0.435483871,74.03703704,60,0.485714286,0.514285714,0.016129032,F,Evgeniya Rodina,Bethanie Mattek Sands,72,0.564516129,clay,french
0,0.661290323,49.19512195,41.85714286,0.4,0.6,0.112903226,F,Bethanie Mattek Sands,Evgeniya Rodina,52,0.403225806,clay,french
0,0.596153846,85.12903226,54.77777778,0.481481481,0.518518519,0.057692308,F,Petra Kvitova,Julia Boserup,42,0.519230769,clay,french
0.243243243,0.660714286,73.08108108,83.57142857,0.512195122,0.487804878,0.089285714,F,Julia Boserup,Petra Kvitova,66,0.732142857,clay,french
0,0.590909091,56.57692308,55.23529412,0.547169811,0.452830189,0.022727273,F,Jaimee Fourlis,Caroline Wozniacki,91,0.602272727,clay,french
0.018181818,0.625,75.32727273,66.33333333,0.5,0.5,0.034090909,F,Caroline Wozniacki,Jaimee Fourlis,85,0.568181818,clay,french
0.0625,0.727272727,0,0,0.476190476,0.523809524,0.015151515,F,Tessah Andrianjafitrimo,Francoise Abanda,70,0.636363636,clay,french
0,0.508474576,0,0,0.580645161,0.419354839,0,F,Francoise Abanda,Tessah Andrianjafitrimo,55,0.525423729,clay,french
0.022727273,0.586666667,86.75,69.68,0.525,0.475,0.08,F,Kiki Bertens,Ajla Tomljanovic,63,0.533333333,clay,french
0.289473684,0.527777778,95.39473684,71.40740741,0.510204082,0.489795918,0.097222222,F,Ajla Tomljanovic,Kiki Bertens,84,0.680555556,clay,french
0.028985507,0.627272727,64.08695652,63.45454545,0.462962963,0.537037037,0.072727273,F,Aliaksandra Sasnovich,Viktorija Golubic,102,0.490909091,clay,french
0.061538462,0.684210526,73.12307692,59.25,0.531914894,0.468085106,0.063157895,F,Viktorija Golubic,Aliaksandra Sasnovich,103,0.494736842,clay,french
0.047619048,0.488372093,91.66666667,82.5,0.6,0.4,0.139534884,F,Oceane Dodin,Camila Giorgi,47,0.465116279,clay,french
0.243243243,0.552238806,109.4054054,88.95652174,0.5,0.5,0.104477612,F,Camila Giorgi,Oceane Dodin,63,0.597014925,clay,french
0,0.576470588,98.3877551,71.5,0.441860465,0.558139535,0.047058824,F,Svetlana Kuznetsova,Christina McHale,79,0.505882353,clay,french
0.049180328,0.7625,77.81967213,54.86666667,0.545454545,0.454545455,0.05,F,Christina McHale,Svetlana Kuznetsova,86,0.55,clay,french
0.051282051,0.684210526,72.23076923,55.05882353,0.459459459,0.540540541,0.01754386,F,Francesca Schiavone,nan,67,0.649122807,clay,french
0.034482759,0.557692308,95.65517241,86.89473684,0.590909091,0.409090909,0.076923077,F,nan,Francesca Schiavone,42,0.423076923,clay,french
0.04,0.694444444,0,0,0.533333333,0.466666667,0.055555556,F,Natalia Vikhlyantseva,Johanna Larsson,78,0.625,clay,french
0.040816327,0.680555556,0,0,0.564102564,0.435897436,0.055555556,F,Johanna Larsson,Natalia Vikhlyantseva,66,0.541666667,clay,french
0,0.522727273,90.13043478,82.0625,0.388888889,0.611111111,0.113636364,F,Yulia Putintseva,Myrtille Georges,39,0.409090909,clay,french
0.027777778,0.642857143,83.41666667,67.6875,0.514285714,0.485714286,0.071428571,F,Myrtille Georges,Yulia Putintseva,61,0.625,clay,french
0.060606061,0.568965517,82.27272727,77.88235294,0.40625,0.59375,0.137931034,F,Cagla Buyukakcay,Mirjana Lucic Baroni,46,0.551724138,clay,french
0.027777778,0.705882353,87.66666667,77.61538462,0.540540541,0.459459459,0.039215686,F,Mirjana Lucic Baroni,Cagla Buyukakcay,63,0.725490196,clay,french
0.048780488,0.640625,0,0,0.5,0.5,0.046875,F,Shelby Rogers,Marina Erakovic,59,0.65625,clay,french
0.093023256,0.661538462,0,0,0.5,0.5,0.015384615,F,Marina Erakovic,Shelby Rogers,70,0.738461538,clay,french
0,0.794117647,62.2037037,35.61538462,0.5,0.5,0.014705882,F,Misaki Doi,Sara Errani,76,0.529411765,clay,french
0,0.529411765,92.66666667,61.24137931,0.464285714,0.535714286,0.044117647,F,Sara Errani,Misaki Doi,60,0.411764706,clay,french
0.131147541,0.504132231,88.24590164,67.62962963,0.560606061,0.439393939,0.049586777,F,Kristina Mladenovic,Jennifer Brady,115,0.545454545,clay,french
0.043478261,0.58974359,73.13043478,58.24390244,0.544117647,0.455882353,0.05982906,F,Jennifer Brady,Kristina Mladenovic,123,0.581196581,clay,french
0.074074074,0.620689655,93.92592593,76.91666667,0.622641509,0.377358491,0.103448276,F,Qiang Wang,Venus Williams,86,0.609195402,clay,french
0.048780488,0.532467532,98.63414634,81.97142857,0.5,0.5,0.012987013,F,Venus Williams,Qiang Wang,78,0.571428571,clay,french
0.054794521,0.618644068,92.61643836,71.48837209,0.45,0.55,0.016949153,F,Kurumi Nara,Amanda Anisimova,116,0.508474576,clay,french
0.013513514,0.637931034,80.06756757,67.475,0.483333333,0.516666667,0.017241379,F,Amanda Anisimova,Kurumi Nara,118,0.517241379,clay,french
0.114285714,0.555555556,0,0,0.388888889,0.611111111,0.047619048,F,Richel Hogenkamp,Jelena Jankovic,51,0.571428571,clay,french
0.117647059,0.62962963,0,0,0.58974359,0.41025641,0.055555556,F,Jelena Jankovic,Richel Hogenkamp,66,0.722222222,clay,french
0.066666667,0.6,92.76666667,69.02857143,0.509433962,0.490566038,0.05,F,Daria Gavrilova,Elise Mertens,91,0.53,clay,french
0.018181818,0.632183908,84.76363636,73.09677419,0.551020408,0.448979592,0.011494253,F,Elise Mertens,Daria Gavrilova,96,0.563218391,clay,french
0,0.590163934,0,0,0.4,0.6,0.032786885,F,Sara Sorribes Tormo,Timea Bacsinszky,65,0.573770492,clay,french
0,0.568181818,0,0,0.5,0.5,0.227272727,F,Timea Bacsinszky,Sara Sorribes Tormo,40,0.318181818,clay,french
0,0.825,74.46464646,70.36842105,0.564516129,0.435483871,0.016666667,F,Julia Goerges,Madison Brengle,118,0.516666667,clay,french
0.084507042,0.568,101.8450704,77.89583333,0.449275362,0.550724638,0.048,F,Madison Brengle,Julia Goerges,127,0.552,clay,french
0,0.488888889,94.63636364,78.7,0.5,0.5,0.066666667,F,Dominika Cibulkova,Lara Arruabarrena,44,0.444444444,clay,french
0,0.590909091,87.17948718,72.73913043,0.476190476,0.523809524,0.060606061,F,Lara Arruabarrena,Dominika Cibulkova,67,0.636363636,clay,french
0.054054054,0.544117647,87.18918919,64.93103448,0.409090909,0.590909091,0.029411765,F,Yaroslava Shvedova,Elina Svitolina,67,0.647058824,clay,french
0,0.769230769,74.275,74.66666667,0.517241379,0.482758621,0,F,Elina Svitolina,Yaroslava Shvedova,53,0.557692308,clay,french
0,0.672727273,0,0,0.481481481,0.518518519,0.036363636,F,Tsvetana Pironkova,Mona Barthel,47,0.490909091,clay,french
0.03030303,0.634615385,0,0,0.53125,0.46875,0.038461538,F,Mona Barthel,Tsvetana Pironkova,60,0.615384615,clay,french
0.024390244,0.532467532,86.17073171,75.4137931,0.567567568,0.432432432,0.090909091,F,Magda Linette,nan,52,0.480519481,clay,french
0.09375,0.653061224,82.5625,72.375,0.441176471,0.558823529,0.020408163,F,nan,Magda Linette,74,0.693877551,clay,french
0.096774194,0.563636364,88.64516129,71,0.472222222,0.527777778,0.072727273,F,Annika Beck,Anastasija Sevastova,66,0.654545455,clay,french
0,0.661016949,78.61538462,64.1,0.379310345,0.620689655,0,F,Anastasija Sevastova,Annika Beck,48,0.491525424,clay,french
0,0.734939759,75.95081967,70.57894737,0.511111111,0.488888889,0.036144578,F,Eugenie Bouchard,Risa Ozaki,70,0.542168675,clay,french
0.073170732,0.594202899,93.70731707,70.36,0.5,0.5,0.043478261,F,Risa Ozaki,Eugenie Bouchard,82,0.637681159,clay,french
0.114285714,0.593220339,0,0,0.533333333,0.466666667,0.06779661,F,Petra Martic,Kateryna Bondarenko,53,0.508474576,clay,french
0.152173913,0.71875,0,0,0.365853659,0.634146341,0.0625,F,Kateryna Bondarenko,Petra Martic,70,0.640625,clay,french
0.032258065,0.563636364,95.12903226,87.52941176,0.533333333,0.466666667,0.127272727,F,Madison Keys,Ashleigh Barty,44,0.545454545,clay,french
0.033333333,0.6,94.26666667,73.65,0.472222222,0.527777778,0,F,Ashleigh Barty,Madison Keys,61,0.72,clay,french
0.104166667,0.564705882,96.20833333,71.94117647,0.5,0.5,0.035294118,F,Beatriz Haddad Maia,Elena Vesnina,93,0.564705882,clay,french
0.049180328,0.655913978,85.50819672,65.92307692,0.541666667,0.458333333,0.064516129,F,Elena Vesnina,Beatriz Haddad Maia,85,0.516129032,clay,french
0.074074074,0.551020408,0,0,0.5625,0.4375,0.081632653,F,Shuai Peng,Sorana Cirstea,57,0.653061224,clay,french
