1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament
0.032258065,0.673913043,0,0,0.428571429,0.571428571,0,F,Sorana Cirstea,Shuai Peng,38,0.456521739,clay,french
0,0.611940299,0,0,0.586206897,0.413793103,0.014925373,F,Carla Suarez Navarro,Maria Sakkari,45,0.432835821,clay,french
0,0.571428571,0,0,0.423076923,0.576923077,0.023809524,F,Maria Sakkari,Carla Suarez Navarro,64,0.619047619,clay,french
0.05,0.588235294,92.2,80.55555556,0.52,0.48,0.147058824,F,Amandine Hesse,Marketa Vondrousova,55,0.735294118,clay,french
0.038461538,0.565217391,82.42307692,68.21052632,0.5,0.5,0.02173913,F,Marketa Vondrousova,Amandine Hesse,25,0.347826087,clay,french
0.03125,0.666666667,0,0,0.476190476,0.523809524,0.0625,F,Tatjana Maria,Ying Ying Duan,46,0.4375,clay,french
0.027777778,0.580645161,0,0,0.513513514,0.486486486,0.032258065,F,Ying Ying Duan,Tatjana Maria,64,0.596774194,clay,french
0,0.666666667,66.78947368,59.33333333,0.565217391,0.434782609,0.070175439,F,Simona Halep,Jana Cepelova,44,0.403508772,clay,french
0,0.78,63.61538462,60.4,0.482758621,0.517241379,0.02,F,Jana Cepelova,Simona Halep,63,0.58,clay,french
0.06779661,0.627659574,90.54237288,71.79411765,0.507936508,0.492063492,0.010638298,F,Su Wei Hsieh,Johanna Konta,105,0.670212766,clay,french
0,0.60952381,79.203125,68.75,0.507936508,0.492063492,0.00952381,F,Johanna Konta,Su Wei Hsieh,94,0.6,clay,french
0,0.592592593,74.9375,76.75,0.5,0.5,0.037037037,F,Taylor Townsend,Miyu Kato,46,0.407407407,clay,french
0,0.677966102,76.825,66,0.485714286,0.514285714,0.033898305,F,Miyu Kato,Taylor Townsend,67,0.593220339,clay,french
0.152173913,0.516853933,82.04347826,66.47058824,0.483333333,0.516666667,0.101123596,F,Kristyna Pliskova,Chloe Paquet,100,0.674157303,clay,french
0.069767442,0.477777778,81.60465116,63.11363636,0.44,0.56,0.033333333,F,Chloe Paquet,Kristyna Pliskova,79,0.555555556,clay,french
0.03030303,0.589285714,71.42424242,80.84210526,0.461538462,0.538461538,0.071428571,F,Caroline Garcia,Nao Hibino,37,0.464285714,clay,french
0.148148148,0.658536585,92.96296296,79.09090909,0.5,0.5,0.073170732,F,Nao Hibino,Caroline Garcia,60,0.731707317,clay,french
0.071428571,0.65625,89.52380952,69.5,0.475,0.525,0.03125,F,Alison Riske,Barbora Strycova,62,0.625,clay,french
0,0.6,70,61.625,0.565217391,0.434782609,0.044444444,F,Barbora Strycova,Alison Riske,47,0.511111111,clay,french
0.012345679,0.716814159,74.38271605,56.07142857,0.476923077,0.523076923,0.03539823,F,Timea Babos,nan,115,0.575221239,clay,french
0.015384615,0.663265306,88.47692308,64.96428571,0.541666667,0.458333333,0.051020408,F,nan,Timea Babos,96,0.489795918,clay,french
0.081081081,0.560606061,94.86486486,71.96428571,0.527777778,0.472222222,0.015151515,F,Alison Van Uytvanck,Naomi Osaka,58,0.545454545,clay,french
0.102564103,0.609375,93.76923077,77.79166667,0.452380952,0.547619048,0.015625,F,Naomi Osaka,Alison Van Uytvanck,72,0.65625,clay,french
0,0.588235294,80.53333333,68.47368421,0.545454545,0.454545455,0.039215686,F,Agnieszka Radwanska,Fiona Ferro,40,0.431372549,clay,french
0.142857143,0.549019608,81.07142857,62.13636364,0.545454545,0.454545455,0.019607843,F,Fiona Ferro,Agnieszka Radwanska,62,0.647058824,clay,french
0.034482759,0.69047619,89.20689655,64.33333333,0.533333333,0.466666667,0.023809524,F,Lucie Safarova,Veronica Cepede Royg,60,0.714285714,clay,french
0.032258065,0.534482759,77.64516129,70.59090909,0.607142857,0.392857143,0.086206897,F,Veronica Cepede Royg,Lucie Safarova,40,0.482758621,clay,french
0.023809524,0.538461538,0,0,0.512195122,0.487804878,0.128205128,F,Irina Camelia Begu,Mariana Duque Marino,77,0.525641026,clay,french
0,0.590909091,0,0,0.5,0.5,0.121212121,F,Mariana Duque Marino,Irina Camelia Begu,67,0.454545455,clay,french
0.172413793,0.527272727,89.93103448,65.53846154,0.525,0.475,0,F,Coco Vandeweghe,Magdalena Rybarikova,60,0.727272727,clay,french
0.04,0.581395349,99.32,85,0.47826087,0.52173913,0.069767442,F,Magdalena Rybarikova,Coco Vandeweghe,38,0.534883721,clay,french
0.039215686,0.593023256,0,0,0.533333333,0.466666667,0.046511628,F,Carina Witthoeft,Lauren Davis,85,0.523255814,clay,french
0.014705882,0.790697674,0,0,0.543478261,0.456521739,0.034883721,F,Lauren Davis,Carina Witthoeft,87,0.534883721,clay,french
0.041666667,0.558139535,82.66666667,66.61111111,0.529411765,0.470588235,0.023255814,F,Pauline Parmentier,Irina Khromacheva,38,0.395348837,clay,french
0.105263158,0.655172414,89.5,76.58823529,0.432432432,0.567567568,0.051724138,F,Irina Khromacheva,Pauline Parmentier,63,0.637931034,clay,french
0.076923077,0.553191489,0,0,0.448275862,0.551724138,0.063829787,F,Katerina Siniakova,Ekaterina Alexandrova,85,0.617021277,clay,french
0.021276596,0.68115942,0,0,0.571428571,0.428571429,0.014492754,F,Ekaterina Alexandrova,Katerina Siniakova,78,0.608695652,clay,french
0,0.791044776,69.69811321,51.76923077,0.5625,0.4375,0.014925373,F,Karolina Pliskova,Saisai Zheng,55,0.47761194,clay,french
0,0.603448276,59.42857143,59.72727273,0.457142857,0.542857143,0.017241379,F,Saisai Zheng,Karolina Pliskova,70,0.603448276,clay,french
0,0.684210526,0,0,0.357142857,0.642857143,0.052631579,F,Lesia Tsurenko,Ekaterina Makarova,37,0.368421053,clay,french
0,0.701754386,0,0,0.529411765,0.470588235,0.035087719,F,Ekaterina Makarova,Lesia Tsurenko,58,0.596491228,clay,french
0.128205128,0.6,0,0,0.434782609,0.565217391,0.046153846,F,Monica Puig,Jelena Ostapenko,66,0.707692308,clay,french
0.090909091,0.6875,0,0,0.607142857,0.392857143,0.0625,F,Jelena Ostapenko,Monica Puig,47,0.583333333,clay,french
0.034482759,0.5,106.8965517,78.14285714,0.395348837,0.604651163,0.017241379,F,Kirsten Flipkens,Samantha Stosur,82,0.74137931,clay,french
0.018181818,0.647058824,86.76363636,70.21428571,0.52173913,0.47826087,0.023529412,F,Samantha Stosur,Kirsten Flipkens,61,0.541176471,clay,french
0.075,0.43956044,102.125,74.51020408,0.563636364,0.436363636,0.021978022,F,Petra Kvitova,Bethanie Mattek Sands,91,0.604395604,clay,french
0.066666667,0.722891566,87.1,77.28571429,0.404255319,0.595744681,0.108433735,F,Bethanie Mattek Sands,Petra Kvitova,83,0.56626506,clay,french
0.04,0.735294118,82.12,77.77777778,0.576923077,0.423076923,0,F,Francoise Abanda,Caroline Wozniacki,54,0.764705882,clay,french
0.035714286,0.666666667,89.35714286,60.16666667,0.5,0.5,0.047619048,F,Caroline Wozniacki,Francoise Abanda,22,0.333333333,clay,french
0,0.592592593,76.83333333,72.29032258,0.568181818,0.431818182,0.024691358,F,Kiki Bertens,Catherine Bellis,78,0.543209877,clay,french
0.157894737,0.550724638,87.05263158,74.52,0.542857143,0.457142857,0.086956522,F,Catherine Bellis,Kiki Bertens,72,0.507246377,clay,french
0.066666667,0.638297872,0,0,0.490909091,0.509090909,0.010638298,F,Aliaksandra Sasnovich,Shuai Zhang,93,0.585106383,clay,french
0,0.701298701,0,0,0.538461538,0.461538462,0.064935065,F,Shuai Zhang,Aliaksandra Sasnovich,78,0.506493506,clay,french
0.045454545,0.6,98.37878788,83.125,0.471698113,0.528301887,0.109090909,F,Svetlana Kuznetsova,Oceane Dodin,110,0.481818182,clay,french
0.085714286,0.619469027,90.91428571,62.66666667,0.428571429,0.571428571,0.008849558,F,Oceane Dodin,Svetlana Kuznetsova,113,0.495575221,clay,french
0.037735849,0.595505618,88.37735849,78.66666667,0.465517241,0.534482759,0.033707865,F,Anett Kontaveit,nan,94,0.651685393,clay,french
0.052631579,0.633333333,92.1754386,70.13793103,0.537037037,0.462962963,0.044444444,F,nan,Anett Kontaveit,85,0.6,clay,french
0.017241379,0.783783784,82.98275862,66.4,0.52173913,0.47826087,0.013513514,F,Yulia Putintseva,Johanna Larsson,91,0.621621622,clay,french
0,0.710280374,81.53947368,71.56,0.516129032,0.483870968,0.056074766,F,Johanna Larsson,Yulia Putintseva,90,0.579439252,clay,french
0,0.771084337,0,0,0.476190476,0.523809524,0.012048193,F,Shelby Rogers,Cagla Buyukakcay,75,0.506024096,clay,french
0.039215686,0.68,0,0,0.547619048,0.452380952,0.013333333,F,Cagla Buyukakcay,Shelby Rogers,83,0.56,clay,french
0,0.823529412,70.35714286,59.55555556,0.541666667,0.458333333,0,F,Kristina Mladenovic,Sara Errani,51,0.470588235,clay,french
0.024390244,0.630769231,89.29268293,77.4,0.473684211,0.526315789,0.061538462,F,Sara Errani,Kristina Mladenovic,65,0.584615385,clay,french
0.052631579,0.655172414,84.55263158,69.06666667,0.459459459,0.540540541,0.086206897,F,Kurumi Nara,Venus Williams,74,0.637931034,clay,french
0,0.634920635,73.6,71.15,0.423076923,0.576923077,0.047619048,F,Venus Williams,Kurumi Nara,47,0.412698413,clay,french
0.027027027,0.544117647,80.16216216,60.53571429,0.485714286,0.514285714,0.044117647,F,Elise Mertens,Richel Hogenkamp,59,0.514705882,clay,french
0.040816327,0.790322581,77.6122449,55.90909091,0.473684211,0.526315789,0.032258065,F,Richel Hogenkamp,Elise Mertens,71,0.612903226,clay,french
0,0.740740741,82.225,68.61538462,0.416666667,0.583333333,0.018518519,F,Madison Brengle,Timea Bacsinszky,65,0.666666667,clay,french
0,0.784313725,74.075,57,0.363636364,0.636363636,0,F,Timea Bacsinszky,Madison Brengle,40,0.431372549,clay,french
0.12,0.510204082,74.88,75.66666667,0.571428571,0.428571429,0.06122449,F,Dominika Cibulkova,Ons Jabeur,68,0.714285714,clay,french
0,0.61971831,91.75,69,0.526315789,0.473684211,0.042253521,F,Ons Jabeur,Dominika Cibulkova,52,0.535211268,clay,french
0.023255814,0.597222222,87.13953488,59.95833333,0.5,0.5,0.069444444,F,Tsvetana Pironkova,Elina Svitolina,82,0.583333333,clay,french
0.042553191,0.5875,81.21276596,73.3125,0.425,0.575,0.0125,F,Elina Svitolina,Tsvetana Pironkova,70,0.5,clay,french
0.051282051,0.795918367,0,0,0.533333333,0.466666667,0.040816327,F,Ana Konjuh,Magda Linette,61,0.612244898,clay,french
0.090909091,0.611111111,0,0,0.52173913,0.47826087,0.074074074,F,Magda Linette,Ana Konjuh,42,0.425925926,clay,french
0.0625,0.680851064,74.4375,57.71428571,0.571428571,0.428571429,0.021276596,F,Eugenie Bouchard,Anastasija Sevastova,59,0.595744681,clay,french
0.043478261,0.511111111,93.65217391,77.27777778,0.5,0.5,0.088888889,F,Anastasija Sevastova,Eugenie Bouchard,33,0.311111111,clay,french
0.021276596,0.691176471,74.31914894,71.5,0.523809524,0.476190476,0.044117647,F,Madison Keys,Petra Martic,84,0.617647059,clay,french
0.066666667,0.697674419,76.61666667,60.13043478,0.454545455,0.545454545,0.034883721,F,Petra Martic,Madison Keys,70,0.511627907,clay,french
0.034482759,0.644444444,0,0,0.543859649,0.456140351,0.022222222,F,Varvara Lepchenko,Elena Vesnina,94,0.633333333,clay,french
0.051724138,0.725,0,0,0.488372093,0.511627907,0.05,F,Elena Vesnina,Varvara Lepchenko,76,0.5375,clay,french
0.022727273,0.61971831,82.72727273,66.03846154,0.428571429,0.571428571,0.014084507,F,Carla Suarez Navarro,Sorana Cirstea,64,0.492957746,clay,french
0,0.666666667,81.77083333,70.75,0.651162791,0.348837209,0,F,Sorana Cirstea,Carla Suarez Navarro,79,0.597222222,clay,french
0,0.723404255,88.05882353,75.63636364,0.448275862,0.551724138,0.042553191,F,Marketa Vondrousova,Daria Kasatkina,53,0.617021277,clay,french
0.096774194,0.607843137,89.41935484,83.9375,0.444444444,0.555555556,0.078431373,F,Daria Kasatkina,Marketa Vondrousova,45,0.529411765,clay,french
0.027027027,0.552238806,89.18918919,61.66666667,0.514285714,0.485714286,0.044776119,F,Simona Halep,Tatjana Maria,62,0.52238806,clay,french
0.019230769,0.8,76.19230769,51.33333333,0.447368421,0.552631579,0.015384615,F,Tatjana Maria,Simona Halep,70,0.584615385,clay,french
0.034482759,0.698795181,0,0,0.454545455,0.545454545,0.012048193,F,Taylor Townsend,Su Wei Hsieh,86,0.530120482,clay,french
0.01754386,0.76,0,0,0.545454545,0.454545455,0.026666667,F,Su Wei Hsieh,Taylor Townsend,72,0.44,clay,french
0.068181818,0.511627907,81.47727273,70.68571429,0.531914894,0.468085106,0.081395349,F,Caroline Garcia,Chloe Paquet,72,0.546511628,clay,french
0.068181818,0.637681159,79.31818182,68.17391304,0.545454545,0.454545455,0.028985507,F,Chloe Paquet,Caroline Garcia,83,0.637681159,clay,french
0,0.553571429,95.25806452,78.39130435,0.52173913,0.47826087,0.035714286,F,nan,Barbora Strycova,54,0.410714286,clay,french
0,0.594202899,82.26829268,74.04347826,0.473684211,0.526315789,0.072463768,F,Barbora Strycova,nan,71,0.550724638,clay,french
0.083333333,0.489795918,87.91666667,69.95833333,0.50877193,0.49122807,0.020408163,F,Agnieszka Radwanska,Alison Van Uytvanck,89,0.581632653,clay,french
0.016129032,0.681318681,81.4516129,62.14285714,0.440677966,0.559322034,0.010989011,F,Alison Van Uytvanck,Agnieszka Radwanska,100,0.648351648,clay,french
0.058823529,0.739130435,96.10294118,87.17391304,0.480769231,0.519230769,0.010869565,F,Veronica Cepede Royg,Anastasia Pavlyuchenkova,108,0.565217391,clay,french
0.026315789,0.666666667,88.36842105,79.55882353,0.551724138,0.448275862,0.035087719,F,Anastasia Pavlyuchenkova,Veronica Cepede Royg,98,0.50877193,clay,french
0,0.663366337,0,0,0.462962963,0.537037037,0.069306931,F,Magdalena Rybarikova,Mariana Duque Marino,103,0.534653465,clay,french
0.078431373,0.5,0,0,0.471698113,0.528301887,0.049019608,F,Mariana Duque Marino,Magdalena Rybarikova,100,0.519607843,clay,french
0,0.75,73.14035088,55,0.555555556,0.444444444,0.026315789,F,Pauline Parmentier,Carina Witthoeft,87,0.592105263,clay,french
0,0.532608696,81,65.075,0.46,0.54,0.032608696,F,Carina Witthoeft,Pauline Parmentier,81,0.543478261,clay,french
0.125,0.533333333,93.10416667,73.78378378,0.490196078,0.509803922,0.055555556,F,Karolina Pliskova,Ekaterina Alexandrova,76,0.566666667,clay,french
0.104166667,0.592592593,100.6458333,85.09375,0.464285714,0.535714286,0.012345679,F,Ekaterina Alexandrova,Karolina Pliskova,95,0.691358025,clay,french
0,0.716666667,86.30232558,51.6,0.380952381,0.619047619,0.033333333,F,Jelena Ostapenko,Lesia Tsurenko,46,0.35,clay,french
0.058823529,0.34,95.82352941,71.14285714,0.6,0.4,0.1,F,Lesia Tsurenko,Jelena Ostapenko,64,0.5,clay,french
0.133333333,0.652173913,77.3,89.8125,0.52,0.48,0,F,Bethanie Mattek Sands,Samantha Stosur,61,0.543478261,clay,french
0.08,0.446428571,87.24,63.54166667,0.6,0.4,0.125,F,Samantha Stosur,Bethanie Mattek Sands,41,0.357142857,clay,french
0.087719298,0.7125,92.84210526,68.31578947,0.577777778,0.422222222,0.05,F,Catherine Bellis,Caroline Wozniacki,84,0.5625,clay,french
0,0.5625,90.46666667,74.70967742,0.463414634,0.536585366,0.05,F,Caroline Wozniacki,Catherine Bellis,76,0.5125,clay,french
0.011904762,0.717948718,84.82142857,77.60606061,0.47826087,0.52173913,0,F,Svetlana Kuznetsova,Shuai Zhang,125,0.58974359,clay,french
0.010309278,0.751937984,76.94845361,63.32142857,0.493150685,0.506849315,0.031007752,F,Shuai Zhang,Svetlana Kuznetsova,121,0.565891473,clay,french
0.045454545,0.656716418,78.22727273,62.19047619,0.487179487,0.512820513,0.029850746,F,Yulia Putintseva,nan,70,0.582089552,clay,french
0,0.636363636,78.82857143,71.05555556,0.583333333,0.416666667,0.036363636,F,nan,Yulia Putintseva,52,0.436363636,clay,french
0.054054054,0.660714286,96.54054054,79.97142857,0.441176471,0.558823529,0.026785714,F,Kristina Mladenovic,Shelby Rogers,110,0.607142857,clay,french
0.105263158,0.52293578,97.92982456,88.46153846,0.492537313,0.507462687,0.119266055,F,Shelby Rogers,Kristina Mladenovic,111,0.614678899,clay,french
0.090909091,0.536585366,104.8181818,77.58823529,0.555555556,0.444444444,0.048780488,F,Elise Mertens,Venus Williams,58,0.658536585,clay,french
0.029411765,0.62962963,99.08823529,84.73684211,0.565217391,0.434782609,0.018518519,F,Venus Williams,Elise Mertens,37,0.425925926,clay,french
0,0.659574468,75.5483871,67.86666667,0.4375,0.5625,0.021276596,F,Ons Jabeur,Timea Bacsinszky,66,0.680851064,clay,french
0.038461538,0.419354839,77.80769231,53.78787879,0.392857143,0.607142857,0.048387097,F,Timea Bacsinszky,Ons Jabeur,43,0.451612903,clay,french
0.051282051,0.6,82.48717949,55.71428571,0.531914894,0.468085106,0.076923077,F,Magda Linette,Elina Svitolina,78,0.723076923,clay,french
0.015873016,0.797468354,64.55555556,53.8,0.458333333,0.541666667,0.012658228,F,Elina Svitolina,Magda Linette,66,0.607594937,clay,french
0,0.627906977,0,0,0.470588235,0.529411765,0,F,Petra Martic,Anastasija Sevastova,28,0.395348837,clay,french
0.068965517,0.707317073,0,0,0.533333333,0.466666667,0,F,Anastasija Sevastova,Petra Martic,56,0.731707317,clay,french
0.031746032,0.636363636,86.6984127,72.33333333,0.450980392,0.549019608,0.03030303,F,Carla Suarez Navarro,Elena Vesnina,72,0.515151515,clay,french
0,0.724137931,88.78571429,79.4375,0.459459459,0.540540541,0,F,Elena Vesnina,Carla Suarez Navarro,85,0.637931034,clay,french
0,0.671641791,70.24444444,57.47058824,0.5,0.5,0.074626866,F,Simona Halep,Daria Kasatkina,50,0.417910448,clay,french
0.025,0.701754386,85.25,68.94117647,0.457142857,0.542857143,0,F,Daria Kasatkina,Simona Halep,74,0.614035088,clay,french
0,0.646017699,68.60273973,61.47222222,0.466666667,0.533333333,0.03539823,F,Caroline Garcia,Su Wei Hsieh,117,0.530973451,clay,french
0.093023256,0.682539683,84.81395349,68.15384615,0.47826087,0.52173913,0.007936508,F,Su Wei Hsieh,Caroline Garcia,122,0.547619048,clay,french
0,0.622641509,76.03030303,71.42857143,0.344827586,0.655172414,0.113207547,F,Agnieszka Radwanska,nan,62,0.547169811,clay,french
0,0.551020408,73.74074074,49.85714286,0.5625,0.4375,0.020408163,F,nan,Agnieszka Radwanska,40,0.326530612,clay,french
0,0.666666667,0,0,0.52238806,0.47761194,0.031007752,F,Mariana Duque Marino,Veronica Cepede Royg,113,0.519379845,clay,french
0,0.578947368,0,0,0.448979592,0.551020408,0.063157895,F,Veronica Cepede Royg,Mariana Duque Marino,111,0.515789474,clay,french
0,0.724137931,0,0,0.52,0.48,0.017241379,F,Karolina Pliskova,Carina Witthoeft,46,0.431034483,clay,french
0.137931034,0.537037037,0,0,0.424242424,0.575757576,0.055555556,F,Carina Witthoeft,Karolina Pliskova,66,0.611111111,clay,french
0.040816327,0.556818182,0,0,0.56,0.44,0.056818182,F,Samantha Stosur,Jelena Ostapenko,88,0.568181818,clay,french
0.075471698,0.630952381,0,0,0.586956522,0.413043478,0.047619048,F,Jelena Ostapenko,Samantha Stosur,84,0.547619048,clay,french
0.017241379,0.698795181,89.5,76.54545455,0.56,0.44,0.036144578,F,Svetlana Kuznetsova,Caroline Wozniacki,88,0.602409639,clay,french
0.018867925,0.697368421,85.11320755,68.9047619,0.526315789,0.473684211,0.026315789,F,Caroline Wozniacki,Svetlana Kuznetsova,71,0.5,clay,french
0,0.64556962,83.01960784,79.95833333,0.45,0.55,0.050632911,F,Kristina Mladenovic,nan,78,0.506329114,clay,french
0.090909091,0.5,88.77272727,75.03571429,0.52,0.48,0.181818182,F,nan,Kristina Mladenovic,89,0.568181818,clay,french
0.029850746,0.67,98.85074627,78.06896552,0.333333333,0.666666667,0.04,F,Timea Bacsinszky,Venus Williams,88,0.48,clay,french
0,0.709677419,81.22727273,67.91666667,0.528301887,0.471698113,0.032258065,F,Venus Williams,Timea Bacsinszky,105,0.569892473,clay,french
0.071428571,0.68627451,77.45714286,52.07407407,0.5,0.5,0.049019608,F,Petra Martic,Elina Svitolina,90,0.568627451,clay,french
0.019607843,0.662337662,84.74509804,69.65217391,0.555555556,0.444444444,0.038961039,F,Elina Svitolina,Petra Martic,89,0.584415584,clay,french
0,0.75,90.78787879,69.5,0.4375,0.5625,0.022727273,F,Simona Halep,Carla Suarez Navarro,36,0.363636364,clay,french
0,0.769230769,82.65,72.1,0.5,0.5,0.038461538,F,Carla Suarez Navarro,Simona Halep,60,0.615384615,clay,french
0,0.621212121,83.26829268,57.38095238,0.5,0.5,0.060606061,F,nan,Caroline Garcia,69,0.606060606,clay,french
0.028571429,0.614035088,74.22857143,64.17647059,0.571428571,0.428571429,0.087719298,F,Caroline Garcia,nan,54,0.49122807,clay,french
0.043478261,0.657142857,75.04347826,59.44444444,0.536585366,0.463414634,0.085714286,F,Karolina Pliskova,Veronica Cepede Royg,83,0.585714286,clay,french
0.075471698,0.540816327,88.75471698,67.125,0.535714286,0.464285714,0.051020408,F,Veronica Cepede Royg,Karolina Pliskova,85,0.571428571,clay,french
0,0.710526316,84.53703704,68.88888889,0.534883721,0.465116279,0.052631579,F,Caroline Wozniacki,Jelena Ostapenko,96,0.565789474,clay,french
0.01369863,0.701923077,94.71232877,77.62068966,0.450980392,0.549019608,0.019230769,F,Jelena Ostapenko,Caroline Wozniacki,84,0.490384615,clay,french
0,0.753246753,88.68965517,76.29411765,0.447368421,0.552631579,0.025974026,F,Timea Bacsinszky,Kristina Mladenovic,66,0.493506494,clay,french
0.020833333,0.705882353,77.14583333,77.57894737,0.5,0.5,0.014705882,F,Kristina Mladenovic,Timea Bacsinszky,79,0.588235294,clay,french
0.014492754,0.621621622,86.44927536,65.525,0.524590164,0.475409836,0.018018018,F,Simona Halep,Elina Svitolina,101,0.54954955,clay,french
0.025974026,0.785714286,80.93506494,71.11111111,0.5,0.5,0.030612245,F,Elina Svitolina,Simona Halep,108,0.591836735,clay,french
0.137254902,0.586206897,85.05882353,62.4375,0.490196078,0.509803922,0.045977011,F,Karolina Pliskova,Caroline Garcia,75,0.586206897,clay,french
0.14893617,0.643835616,88.34042553,78.28,0.530612245,0.469387755,0.01369863,F,Caroline Garcia,Karolina Pliskova,85,0.671232877,clay,french
0.043478261,0.616071429,82.23188406,62.05,0.472727273,0.527272727,0.026785714,F,Timea Bacsinszky,Jelena Ostapenko,106,0.491071429,clay,french
0.061538462,0.656565657,78.36923077,66.66666667,0.479166667,0.520833333,0.01010101,F,Jelena Ostapenko,Timea Bacsinszky,105,0.484848485,clay,french
0,0.76744186,83.06060606,71.26315789,0.527272727,0.472727273,0.011627907,F,Karolina Pliskova,Simona Halep,100,0.639534884,clay,french
0.112903226,0.574074074,96.08064516,83.42857143,0.492063492,0.507936508,0.037037037,F,Simona Halep,Karolina Pliskova,94,0.583333333,clay,french